"Year","Value","Data_type","Region","Source","Unit","Aeo_year","Aeo_case"
2026,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2027,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2028,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2029,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2030,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2031,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2032,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2033,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2034,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2035,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2036,0.002918,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2037,0.003044,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2038,0.003044,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2039,0.003043,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2040,0.003043,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2041,0.003043,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2042,0.003043,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2043,0.003043,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2044,0.003042,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2045,0.003042,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2046,0.003042,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2047,0.003042,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2048,0.003042,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2049,0.003042,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2050,0.003042,"Electricity Generation","Western Electricity Coordinating Council/ California","Petroleum","billion kilowatthours",2018,"HOP"
2016,0.032,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2017,0.190497,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2018,0.185909,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2019,0.174417,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2020,0.1668,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2021,0.162561,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2022,0.160579,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2023,0.152995,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2024,0.155373,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2025,0.148272,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2026,0.140564,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2027,0.140289,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2028,0.138057,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2029,0.138742,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2030,0.137341,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2031,0.137309,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2032,0.138177,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2033,0.138827,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2034,0.140121,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2035,0.1406,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2036,0.139096,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2037,0.13772,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2038,0.136045,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2039,0.132524,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2040,0.134407,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2041,0.131682,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2042,0.131498,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2043,0.130236,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2044,0.128548,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2045,0.131073,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2046,0.130536,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2047,0.127914,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2048,0.126528,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2049,0.123142,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2050,0.123065,"Electricity Generation","Western Electricity Coordinating Council / Rockies","Petroleum","billion kilowatthours",2018,"HOP"
2016,0.10402,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2017,0.244718,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2018,0.220371,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2019,0.180528,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2020,0.163388,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2021,0.163232,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2022,0.162801,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2023,0.16274,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2024,0.163344,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2025,0.163246,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2026,0.163086,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2027,0.16312,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2028,0.162863,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2029,0.162897,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2030,0.163183,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2031,0.162433,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2032,0.162555,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2033,0.163138,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2034,0.162313,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2035,0.162245,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2036,0.161973,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2037,0.162146,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2038,0.162572,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2039,0.162459,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2040,0.162091,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2041,0.162009,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2042,0.162509,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2043,0.162415,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2044,0.162036,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2045,0.16168,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2046,0.161167,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2047,0.161317,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2048,0.161499,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2049,0.159997,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2050,0.156669,"Electricity Generation","Western Electricity Coordinating Council/ Southwest","Petroleum","billion kilowatthours",2018,"HOP"
2016,0.526428,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2017,0.702651,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2018,0.705076,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2019,0.727922,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2020,0.73429,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2021,0.693933,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2022,0.658741,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2023,0.649934,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2024,0.651342,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2025,0.649711,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2026,0.667339,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2027,0.66727,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2028,0.667246,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2029,0.667107,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2030,0.658985,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2031,0.666323,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2032,0.659755,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2033,0.652052,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2034,0.661956,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2035,0.665909,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2036,0.658418,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2037,0.660727,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2038,0.665053,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2039,0.670969,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2040,0.664585,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2041,0.657501,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2042,0.647094,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2043,0.648373,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2044,0.651624,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2045,0.650919,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2046,0.648672,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2047,0.648457,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2048,0.647571,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2049,0.646826,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2050,0.640292,"Electricity Generation","Western Electricity / Northwest Power Pool","Petroleum","billion kilowatthours",2018,"HOP"
2016,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2017,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2018,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2019,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2020,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2021,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2022,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2023,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2024,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2025,1.45614,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2026,1.438344,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2027,1.419662,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2028,1.402483,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2029,1.383831,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2030,1.365792,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2031,1.346172,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2032,1.334866,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2033,1.322624,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2034,1.299944,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2035,1.283927,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2036,1.267984,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2037,1.252291,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2038,1.23601,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2039,1.221891,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2040,1.206839,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2041,1.191769,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2042,1.189641,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2043,1.189681,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2044,1.191215,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2045,1.193809,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2046,1.192514,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2047,1.190466,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2048,1.191271,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2049,1.193278,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2050,1.193668,"Electricity Generation","Florida Reliability Coordinating Council","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2016,0,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2017,0,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2018,-0.018519,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2019,-0.034412,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2020,-0.042233,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2021,-0.046347,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2022,-0.05688,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2023,-0.057527,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2024,-0.058009,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2025,-0.059968,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2026,-0.075808,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2027,-0.081698,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2028,-0.081509,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2029,-0.079701,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2030,-0.085017,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2031,-0.101351,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2032,-0.104346,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2033,-0.10412,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2034,-0.12038,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2035,-0.126385,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2036,-0.142506,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2037,-0.158649,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2038,-0.158405,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2039,-0.158483,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2040,-0.158505,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2041,-0.15852,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2042,-0.158563,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2043,-0.158687,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2044,-0.15812,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2045,-0.158115,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2046,-0.157997,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2047,-0.158353,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2048,-0.158311,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2049,-0.158132,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2050,-0.158126,"Electricity Generation","Midwest Reliability Council / East","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2016,0.29446,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2017,0.29546,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2018,0.29546,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2019,0.29546,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2020,0.29546,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2021,0.29546,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2022,0.29546,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2023,0.29546,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2024,0.29546,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2025,0.29546,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2026,0.278316,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2027,0.265617,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2028,0.248847,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2029,0.226703,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2030,0.208158,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2031,0.192227,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2032,0.173917,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2033,0.155122,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2034,0.136633,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2035,0.121112,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2036,0.097603,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2037,0.100295,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2038,0.101296,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2039,0.10034,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2040,0.105479,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2041,0.106942,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2042,0.109595,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2043,0.109921,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2044,0.110137,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2045,0.113593,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2046,0.115655,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2047,0.113094,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2048,0.113463,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
2049,0.113544,"Electricity Generation","Midwest Reliability Council / West","Pumped Storage/Other","billion kilowatthours",2018,"HOP"
